id_cliente,nombre,edad,fecha_registro,ultimo_login,pais,ciudad,nro_compras,total_gastado,metodo_pago_preferido,dispositivo,compro_en_campania_pasada
3088,Pedro,47,2017-08-26,2017-10-20,,Bogotá,0,95.44,tarjeta,,1
3089,Sofía,29,2017-03-15,2017-11-21,ARGENTINA,CDMX,8,60.46,tarjeta,Móvil,0
3090,Laura,54,2018-06-07,2018-04-11,Perú,Buenos Aires,6,207.45,efectivo,tablet,1
3091,María,46,2016-12-23,2017-01-29,Perú,bogota,3,503.35,paypal,móvil,0
3092,María,54,2017-12-31,2023-02-10,argentina,medellin,7,36.3,,Pc,1
3093,desconocido,31,2017-09-28,2019-07-13,,medellin,5,41.96,,pc,1
3094,Luis,53,2015-03-25,2015-05-06,colombia,Lima,4,183.52,efectivo,móvil,1
3095,María,61,2017-01-09,2021-10-21,mexico,Bogotá,2,120.87,Tarjeta,móvil,1
3096,desconocido,30,2019-10-24,2019-09-15,México,,6,253.24,tarjeta,móvil,1
3097,Ana,33,2020-06-16,2024-07-15,México,Medellín,4,67.9,paypal,Móvil,1
3098,Sofía,23,2015-08-11,2019-04-18,colombia,cdmx,6,157.41,Tarjeta,pc,1
3099,Sofía,21,2022-10-11,2026-05-22,COLOMBIA,CDMX,3,97.82,Efectivo,Pc,0
3100,Laura,21,2022-08-12,2027-11-13,Colombia,medellin,7,66.05,,móvil,0
3101,Carlos,25,2021-09-18,2027-02-17,Perú,,3,261.35,paypal,pc,0
3102,María,38,2018-04-07,2021-04-03,México,,5,317.82,efectivo,móvil,0
3103,Ana,25,2015-11-25,2016-07-15,COLOMBIA,Bogotá,4,79.78,tarjeta,,1
3104,Juan,37,2016-03-01,2020-10-21,argentina,Lima,5,195.09,paypal,pc,0
3105,María,38,2019-04-27,2019-09-27,colombia,,2,39.35,Tarjeta,pc,0
3106,Luis,29,2017-02-08,2020-09-23,colombia,CDMX,6,313.05,efectivo,Móvil,1
3107,Carlos,34,2018-05-04,2020-11-16,peru,Bogotá,3,66.05,Tarjeta,Móvil,0
3108,María,28,2016-08-30,2021-08-15,colombia,Buenos Aires,3,37.5,Tarjeta,pc,1
3109,Ana,31,2020-01-27,2022-07-10,mexico,CDMX,3,562.55,,tablet,0
3110,María,25,2022-01-17,2023-01-21,peru,cdmx,5,109.8,tarjeta,móvil,1
3111,Luis,36,2022-04-26,2026-02-17,colombia,Lima,7,206.28,paypal,Móvil,1
3112,Juan,27,2020-10-25,2025-09-16,ARGENTINA,Lima,4,331.32,Tarjeta,,0
3113,Pedro,21,2020-08-08,2024-07-01,mexico,Lima,6,231.76,efectivo,pc,0
3114,,42,2018-07-24,2021-04-12,ARGENTINA,Bogotá,4,166.33,Tarjeta,,1
3115,Juan,42,2017-07-08,2019-02-21,ARGENTINA,Lima,8,92.92,Tarjeta,tablet,1
3116,desconocido,48,2016-04-10,2019-10-25,peru,Medellín,10,501.49,efectivo,pc,1
3117,María,22,2020-05-18,2025-09-13,Perú,CDMX,4,28.67,Efectivo,Pc,1
3118,Sofía,29,2019-01-11,2019-04-01,colombia,CDMX,7,430.69,Tarjeta,pc,1
3119,Laura,37,2020-04-29,2023-05-24,México,Buenos Aires,5,247.47,efectivo,Pc,0
3120,Sofía,28,2018-03-29,2018-02-03,COLOMBIA,Lima,9,169.45,tarjeta,Móvil,0
3121,Juan,41,2021-12-14,2023-05-31,,Lima,4,78.53,paypal,Móvil,0
3122,Sofía,40,2021-06-18,2024-05-16,,cdmx,10,31.58,efectivo,pc,0
3123,Ana,40,2019-07-13,2023-11-17,peru,Lima,3,117.1,efectivo,Móvil,0
3124,Sofía,52,2020-08-01,2024-08-03,mexico,Lima,4,306.27,paypal,pc,1
3125,Carlos,42,2018-03-30,2021-12-09,ARGENTINA,CDMX,3,273.54,efectivo,,0
3126,Pedro,36,2021-06-13,2022-10-14,Perú,CDMX,4,207.38,Efectivo,pc,0
3127,María,32,2019-08-26,2024-07-07,mexico,medellin,8,978.56,tarjeta,Pc,0
3128,Sofía,33,2022-07-01,2026-07-02,peru,medellin,5,719.7,Efectivo,móvil,1
3129,Luis,22,2020-11-06,2022-11-15,Colombia,CDMX,-5,102.17,Tarjeta,pc,0
3130,Pedro,13,2022-08-14,2026-03-19,COLOMBIA,,9,42.77,,móvil,1
3131,Pedro,40,2017-02-16,2018-11-10,Perú,cdmx,1,124.66,tarjeta,tablet,0
3132,Sofía,49,2022-08-30,2025-03-04,mexico,Buenos Aires,6,372.32,Tarjeta,Móvil,1
3133,Pedro,31,2021-08-15,2025-04-30,,,2,122.71,paypal,tablet,0
3134,Laura,54,2021-11-03,2023-08-22,Perú,medellin,7,81.89,efectivo,tablet,1
3135,Sofía,32,2015-06-16,2020-08-30,ARGENTINA,Lima,6,270.36,efectivo,pc,0
3136,Ana,11,2021-09-05,2023-02-07,México,CDMX,5,210.04,tarjeta,tablet,1
3137,Juan,46,2017-01-05,2021-11-28,colombia,medellin,5,692.81,,pc,0
3138,Carlos,29,2021-12-13,2022-03-04,México,Lima,4,159.37,,Móvil,1
3139,,47,2017-07-13,2020-11-14,peru,Medellín,3,685.13,efectivo,Móvil,1
3140,desconocido,19,2018-03-19,2022-11-12,Colombia,Bogotá,6,68.76,efectivo,tablet,0
3141,Pedro,39,2019-01-31,2024-06-30,argentina,Lima,3,400.24,Tarjeta,pc,1
3142,Ana,25,2020-06-12,2023-10-20,Colombia,,4,86.44,Efectivo,Pc,0
3143,María,37,2017-12-02,2021-10-01,ARGENTINA,bogota,6,331.81,efectivo,Pc,1
3144,María,44,2017-08-02,2019-11-27,Colombia,Lima,8,520.7,Tarjeta,móvil,0
3145,desconocido,41,2015-01-29,2018-07-27,COLOMBIA,bogota,8,195.2,Efectivo,móvil,0
3146,Carlos,35,2020-03-12,2022-08-13,argentina,Medellín,5,260.79,efectivo,,1
3147,Pedro,18,2019-07-14,2023-02-23,peru,Medellín,5,637.09,tarjeta,móvil,0
3148,Laura,43,2020-02-16,2020-03-12,colombia,medellin,3,94.05,tarjeta,tablet,0
3149,desconocido,47,2017-11-20,2017-12-09,mexico,cdmx,5,143.32,tarjeta,pc,1
3150,Carlos,22,2022-07-03,2026-03-15,México,Medellín,8,457.13,paypal,móvil,1
3151,Pedro,24,2019-08-25,2022-02-18,COLOMBIA,,5,223.45,tarjeta,pc,0
3152,Ana,47,2020-12-15,2024-01-02,colombia,bogota,3,413.65,efectivo,tablet,0
3153,Juan,32,2022-09-15,2026-05-28,COLOMBIA,Lima,3,192.6,efectivo,pc,1
3154,Laura,24,2021-10-24,2023-06-12,ARGENTINA,cdmx,5,269.21,,,0
3155,,38,2022-12-26,2026-11-10,Colombia,bogota,5,2.63,tarjeta,pc,0
3156,María,27,2018-11-12,2021-06-03,colombia,Medellín,4,83.0,,tablet,0
3157,Luis,36,2019-11-25,2023-10-30,Perú,cdmx,3,294.3,tarjeta,,0
3158,Ana,30,2019-07-24,2021-07-06,Perú,medellin,4,103.51,Tarjeta,Pc,0
3159,María,31,2016-06-07,2017-01-02,México,Bogotá,8,90.15,Efectivo,pc,0
3160,Sofía,48,2019-04-20,2021-10-17,Colombia,Bogotá,6,605.45,tarjeta,pc,1
3161,Luis,5,2019-09-30,2022-05-14,colombia,Medellín,5,160.84,Tarjeta,Móvil,0
3162,María,41,2017-01-29,2019-08-05,México,Buenos Aires,3,42.76,efectivo,Móvil,0
3163,Carlos,46,,,,medellin,9,127.82,tarjeta,,1
3164,Laura,27,2018-09-13,2020-09-06,mexico,Bogotá,5,146.24,Tarjeta,móvil,1
3165,María,46,2018-06-22,2023-10-18,ARGENTINA,Buenos Aires,-5,897.15,Tarjeta,móvil,0
3166,,23,2019-11-21,2022-09-02,México,cdmx,3,253.33,Efectivo,tablet,0
3167,Juan,27,2020-01-27,2021-07-07,,Bogotá,3,146.54,efectivo,tablet,1
3168,Carlos,25,2021-01-19,2023-12-11,Colombia,cdmx,5,113.12,Efectivo,Móvil,1
3169,Ana,46,2022-02-20,2024-07-27,mexico,Bogotá,3,494.19,Efectivo,Móvil,0
3170,Ana,14,2016-02-03,2019-11-25,ARGENTINA,Medellín,7,207.66,,móvil,1
3171,Ana,54,2022-03-15,2026-12-07,argentina,bogota,5,88.04,,Móvil,1
3172,Ana,31,2021-09-12,2027-02-10,COLOMBIA,medellin,1,124.96,Efectivo,pc,0
3173,Juan,42,2019-07-28,2024-10-01,argentina,bogota,7,65.18,efectivo,pc,1
3174,María,41,2015-08-27,2018-05-07,Colombia,CDMX,5,645.93,tarjeta,Móvil,0
3175,Pedro,36,2019-05-23,2020-01-17,COLOMBIA,medellin,4,242.1,Efectivo,tablet,1
3176,María,27,2018-02-20,2022-12-15,México,cdmx,7,99.61,paypal,móvil,0
3177,Sofía,49,2019-04-07,2022-08-14,,Lima,4,40.48,efectivo,pc,0
3178,Laura,28,2020-11-27,2020-11-03,,bogota,5,38.96,Tarjeta,,0
3179,Luis,26,2018-07-18,2022-10-21,argentina,bogota,6,129.92,Tarjeta,tablet,1
3180,Pedro,45,2015-10-27,2019-11-07,colombia,Buenos Aires,7,126.06,efectivo,,0
3181,Pedro,36,2019-11-01,2019-10-23,mexico,,2,108.18,Tarjeta,Móvil,0
3182,María,51,2017-02-02,2021-12-12,colombia,CDMX,7,381.85,efectivo,,0
3183,Pedro,34,2015-09-06,2016-09-05,colombia,Lima,7,774.4,tarjeta,móvil,0
3184,desconocido,27,2022-01-12,2025-06-17,México,,1,87.65,,móvil,0
3185,desconocido,38,2015-02-03,2018-05-26,peru,Bogotá,9,69.8,,tablet,0
3186,Sofía,29,2015-08-16,2017-12-09,colombia,Buenos Aires,3,294.03,efectivo,tablet,0
3187,Luis,27,2016-08-07,2017-11-03,peru,,8,119.49,tarjeta,tablet,1
3188,,44,2022-10-31,2028-02-22,México,,5,49.07,efectivo,,0
3189,Juan,56,2016-12-24,2016-12-15,mexico,Lima,3,39.92,Efectivo,Móvil,0
3190,María,32,2022-03-16,2024-09-03,,Medellín,4,65.86,paypal,Móvil,0
3191,Juan,23,2016-07-23,2017-04-16,México,CDMX,6,0.26,tarjeta,tablet,0
3192,,33,2015-08-08,2017-07-27,argentina,bogota,3,567.51,paypal,Móvil,0
3193,María,41,2018-10-26,2019-09-13,ARGENTINA,Medellín,5,112.51,Tarjeta,móvil,0
3194,María,38,2022-10-05,2024-01-19,Colombia,Lima,5,17.3,tarjeta,Pc,0
3195,Luis,49,2022-01-19,2025-03-27,peru,Bogotá,4,36.05,Tarjeta,Móvil,0
3196,Juan,42,2020-10-23,2021-09-22,COLOMBIA,Medellín,1,78.12,Efectivo,móvil,0
3197,desconocido,21,2019-06-30,2023-02-12,Colombia,CDMX,6,160.46,,Pc,1
3198,Ana,29,2015-05-16,2019-07-27,colombia,medellin,6,243.29,Efectivo,Pc,1
3199,Juan,18,2020-10-22,2025-05-02,mexico,Medellín,4,73.59,tarjeta,tablet,0
3200,Laura,48,2015-09-11,2016-09-12,argentina,cdmx,3,632.2,tarjeta,,1
3201,Laura,11,2020-05-08,2023-05-06,COLOMBIA,cdmx,7,285.68,paypal,tablet,0
3202,María,19,2015-02-19,2019-11-27,México,medellin,4,349.51,Tarjeta,móvil,0
3203,Ana,28,2016-05-29,2018-04-20,,,4,78.21,paypal,tablet,0
3204,Carlos,41,2022-08-23,2027-01-15,México,cdmx,4,95.92,tarjeta,Pc,0
3205,,28,2022-08-10,2022-07-13,México,,5,154.46,,móvil,0
3206,Sofía,30,2022-03-03,2022-04-18,ARGENTINA,bogota,5,120.19,paypal,móvil,1
3207,Ana,30,2020-01-12,2020-08-15,argentina,cdmx,9,60.19,tarjeta,,0
3208,Sofía,37,2016-07-29,2017-12-16,argentina,medellin,3,1180.76,efectivo,,1
3209,Juan,20,2018-03-11,2019-06-28,colombia,bogota,4,377.25,Tarjeta,móvil,0
3210,Juan,23,2017-06-21,2020-06-02,colombia,CDMX,1,54.36,Efectivo,,1
3211,Sofía,55,2021-02-27,2021-09-26,Colombia,Medellín,2,445.86,Efectivo,,0
3212,,39,2021-03-04,2022-12-28,argentina,cdmx,10,176.81,paypal,tablet,0
3213,Ana,44,2016-02-19,2017-01-19,,Buenos Aires,9,2.53,,,1
3214,Carlos,35,2021-03-18,2021-11-30,colombia,medellin,5,84.98,Efectivo,tablet,1
3215,María,33,2022-09-06,2022-10-10,mexico,medellin,7,5.21,efectivo,tablet,0
3216,Luis,40,2018-01-09,2019-03-07,ARGENTINA,CDMX,7,18.37,efectivo,Móvil,0
3217,Juan,43,2017-02-01,2019-01-05,Colombia,cdmx,4,39.44,paypal,,1
3218,Laura,45,2016-07-16,2016-06-25,COLOMBIA,Lima,6,132.48,Efectivo,,1
3219,,33,2021-08-13,2025-05-20,peru,cdmx,5,96.02,Efectivo,Móvil,0
3220,Luis,46,2019-02-24,2024-06-17,,Lima,5,32.27,tarjeta,Móvil,1
3221,Carlos,5,2020-04-18,2021-01-10,COLOMBIA,,6,999999.0,paypal,móvil,0
3222,Pedro,45,2018-10-01,2021-03-25,mexico,medellin,4,72.58,tarjeta,tablet,1
3223,María,29,2015-07-23,2017-12-31,ARGENTINA,Bogotá,4,105.58,efectivo,Móvil,0
3224,Juan,41,2019-04-26,2020-09-02,ARGENTINA,,10,37.82,,móvil,0
3225,María,27,2015-03-10,2020-02-08,,Lima,5,188.17,paypal,Pc,0
3226,Luis,19,2016-05-30,2018-12-30,México,medellin,12,9.11,,Móvil,1
3227,María,39,2021-04-06,2025-12-24,Perú,Buenos Aires,3,98.16,tarjeta,móvil,1
3228,Pedro,16,2015-12-27,2021-03-21,ARGENTINA,Lima,7,450.54,,pc,1
3229,Luis,30,2019-01-04,2024-03-17,argentina,bogota,1,108.83,efectivo,Móvil,0
3230,Juan,25,2017-11-20,2018-09-26,Perú,Bogotá,8,116.35,,Pc,1
3231,Ana,32,2020-04-06,2021-01-17,argentina,,3,14.09,Efectivo,móvil,0
3232,Laura,44,2019-07-11,2024-01-14,México,Lima,7,185.96,paypal,,1
3233,Luis,29,2016-12-07,2019-06-16,México,Bogotá,4,551.04,tarjeta,,1
3234,desconocido,38,2019-06-14,2024-11-03,México,medellin,10,68.95,,Móvil,1
3235,Pedro,43,2022-06-30,2022-04-09,colombia,CDMX,4,99.93,,Móvil,0
3236,Luis,27,2016-10-18,2017-04-11,peru,CDMX,8,177.42,Tarjeta,pc,0
3237,Luis,27,2018-09-07,2020-03-18,México,CDMX,8,19.57,,móvil,1
3238,desconocido,51,2015-12-10,2017-03-05,argentina,Medellín,4,600.28,Efectivo,móvil,1
3239,Juan,34,2016-06-19,2018-01-18,argentina,CDMX,4,126.07,,móvil,1
3240,Luis,41,2015-12-21,2017-05-06,Colombia,medellin,3,24.46,tarjeta,tablet,0
3241,Laura,41,2017-07-16,2018-04-06,peru,CDMX,3,81.66,tarjeta,,1
3242,María,20,2017-09-09,2022-10-26,,Lima,4,93.63,paypal,pc,0
3243,Juan,25,2020-07-10,2022-06-04,,CDMX,4,84.74,Tarjeta,,0
3244,Laura,39,2020-11-22,2024-05-03,peru,Buenos Aires,2,236.33,Efectivo,móvil,1
3245,Juan,10,2018-09-07,2023-04-08,COLOMBIA,Buenos Aires,8,84.78,Efectivo,pc,0
3246,Laura,32,2019-05-15,2020-09-15,colombia,Medellín,7,78.27,paypal,tablet,1
3247,Pedro,24,2020-03-21,2020-06-27,Perú,CDMX,7,77.75,paypal,móvil,1
3248,Laura,48,2016-06-10,2021-10-26,,medellin,2,300.88,paypal,pc,1
3249,Sofía,39,2021-12-26,2022-04-22,México,CDMX,9,73.74,Tarjeta,pc,1
3250,Laura,49,2017-07-19,2019-04-20,,Buenos Aires,2,2.82,paypal,tablet,1
3251,Ana,34,2022-07-19,2024-01-19,México,medellin,8,90.99,Tarjeta,pc,1
3252,Ana,33,2021-04-01,2022-10-22,argentina,CDMX,3,65.21,Tarjeta,tablet,1
3253,,31,2020-04-30,2023-12-28,México,Lima,4,479.42,efectivo,Móvil,1
3254,Sofía,28,2018-07-10,2020-01-25,México,Medellín,11,129.98,paypal,pc,0
3255,Sofía,67,2021-12-16,2024-01-10,colombia,cdmx,6,53.46,paypal,tablet,1
3256,María,44,2020-03-31,2022-06-03,Colombia,,5,798.9,Efectivo,,0
3257,Sofía,22,2019-05-13,2024-04-09,México,medellin,9,56.67,paypal,Pc,1
3258,María,66,2018-10-05,2021-09-25,Perú,medellin,5,287.96,Tarjeta,móvil,1
3259,,30,2018-05-08,2023-02-13,COLOMBIA,cdmx,4,209.71,paypal,móvil,1
3260,,38,2020-05-13,2020-12-25,colombia,cdmx,6,124.06,tarjeta,móvil,1
3261,Pedro,46,2017-08-23,2023-01-01,Colombia,Medellín,2,104.12,Efectivo,tablet,0
3262,Ana,16,2017-08-21,2017-11-11,COLOMBIA,Bogotá,7,411.74,,tablet,1
3263,Laura,25,2017-06-15,2018-06-04,ARGENTINA,Medellín,8,128.9,tarjeta,móvil,0
3264,Laura,54,2018-09-20,2023-01-06,argentina,Buenos Aires,3,94.12,Tarjeta,tablet,0
3265,desconocido,32,2015-08-05,2015-05-02,mexico,Buenos Aires,2,87.47,tarjeta,,0
3266,desconocido,46,2016-09-14,2020-02-22,argentina,cdmx,3,64.56,,pc,1
3267,Carlos,29,2015-12-19,2016-04-07,ARGENTINA,Lima,9,105.18,Tarjeta,pc,1
3268,Juan,33,2016-11-22,2016-10-03,COLOMBIA,bogota,6,25.55,Efectivo,pc,0
3269,Pedro,56,2022-06-15,2026-03-14,peru,,2,13.47,,Móvil,0
3270,Carlos,40,2016-09-22,2019-03-20,argentina,Medellín,7,155.94,efectivo,móvil,1
3271,Carlos,30,2021-06-30,2022-04-02,,bogota,6,121.12,tarjeta,Pc,1
3272,Luis,26,2018-03-14,2020-11-12,Perú,CDMX,3,38.09,Efectivo,móvil,0
3273,Luis,27,2021-06-13,2021-08-05,ARGENTINA,Bogotá,4,22.59,efectivo,pc,1
3274,Carlos,49,2016-10-15,2018-02-08,Perú,CDMX,5,30.93,Tarjeta,móvil,0
3275,Sofía,44,2021-05-21,2023-04-08,colombia,medellin,7,75.74,Tarjeta,Móvil,0
3276,Juan,21,2016-01-27,2017-12-17,ARGENTINA,cdmx,6,120.11,efectivo,pc,1
3277,Pedro,36,2021-08-04,2021-10-05,México,CDMX,3,42.97,,Móvil,1
3278,Carlos,34,2017-02-07,2019-06-27,peru,,9,281.81,,Móvil,1
3279,Laura,38,2017-03-07,2018-09-05,Colombia,CDMX,4,42.97,Efectivo,Móvil,0
3280,Juan,27,2017-07-20,2021-06-14,Colombia,Buenos Aires,3,26.51,efectivo,pc,0
3281,Luis,48,2020-05-24,2022-09-16,mexico,bogota,6,1042.61,tarjeta,Móvil,0
3282,Laura,34,2015-06-14,2017-01-22,mexico,Medellín,4,118.74,efectivo,Móvil,0
3283,Luis,39,2017-01-02,2020-11-24,México,Medellín,9,37.27,paypal,Pc,0
3284,Luis,25,2016-08-03,2020-05-29,Perú,Medellín,2,449.92,tarjeta,móvil,1
3285,Juan,26,2017-03-31,2022-07-30,colombia,cdmx,5,52.56,Efectivo,Pc,0
3286,Luis,150,2018-06-01,2021-05-08,,Lima,7,519.61,tarjeta,móvil,0
3287,,56,2015-05-04,2015-05-26,mexico,Lima,7,25.33,Tarjeta,pc,0
3288,Ana,34,2020-05-25,2022-04-28,ARGENTINA,Lima,8,368.8,Tarjeta,Pc,1
3289,,53,2015-12-10,2018-08-28,argentina,Medellín,5,40.73,Tarjeta,tablet,1
3290,Ana,49,2020-02-18,2020-01-11,COLOMBIA,Bogotá,6,557.22,tarjeta,pc,1
3291,desconocido,27,2016-06-07,2018-03-01,peru,cdmx,6,170.78,Tarjeta,pc,0
3292,desconocido,26,2015-05-09,2019-08-13,ARGENTINA,Medellín,2,42.12,,móvil,1
3293,Luis,43,2018-03-04,2020-06-28,argentina,Medellín,2,372.63,,móvil,0
3294,Pedro,38,2022-05-28,2023-06-10,Perú,Medellín,7,99.05,Efectivo,Móvil,0
3295,Pedro,30,2022-08-17,2025-06-19,Perú,,7,263.96,Efectivo,tablet,0
3296,Ana,43,2020-10-19,2025-12-28,colombia,medellin,3,206.25,tarjeta,,0
3297,Laura,17,2021-05-09,2024-12-02,México,CDMX,5,250.56,efectivo,pc,0
3298,Juan,36,2018-04-25,2020-09-17,Perú,Medellín,5,84.23,efectivo,pc,0
3299,Luis,20,2017-10-23,2018-03-08,Colombia,Bogotá,3,558.8,Efectivo,Pc,0
3300,Juan,20,2018-08-01,2023-08-29,peru,medellin,4,164.11,tarjeta,móvil,0
3301,,26,2015-01-22,2016-06-02,Colombia,Bogotá,3,16.15,Efectivo,Pc,0
3302,Pedro,39,2015-06-15,2019-11-03,COLOMBIA,Lima,2,13.81,Tarjeta,móvil,0
3303,Sofía,26,2018-08-26,2018-10-29,colombia,Lima,6,268.06,Tarjeta,móvil,0
3304,,20,2019-02-09,2020-05-23,COLOMBIA,medellin,7,379.39,Efectivo,Pc,0
3305,,40,2016-05-12,2016-06-21,Perú,CDMX,4,237.67,Tarjeta,Pc,0
3306,Ana,52,2016-03-09,2017-10-15,México,Lima,5,65.01,paypal,Pc,0
3307,María,42,2022-09-06,2024-04-14,mexico,cdmx,6,51.21,,,0
3308,,56,2021-03-31,2026-07-21,argentina,medellin,6,166.68,paypal,móvil,0
3309,Luis,51,2017-04-16,2019-12-16,argentina,medellin,7,43.83,,tablet,0
3310,Carlos,29,2019-08-21,2023-07-17,colombia,bogota,5,95.32,,Pc,0
3311,Carlos,42,2016-10-24,2020-01-19,ARGENTINA,bogota,2,198.14,paypal,móvil,0
3312,Luis,33,2016-12-25,2019-03-26,ARGENTINA,medellin,6,67.07,efectivo,Pc,0
3313,María,47,2016-01-11,2019-06-05,Colombia,CDMX,8,94.14,efectivo,,1
3314,María,33,2022-08-09,2026-12-15,Colombia,medellin,7,89.42,tarjeta,tablet,1
3315,Ana,25,2015-10-30,2016-07-19,argentina,Medellín,5,123.43,efectivo,tablet,1
3316,Pedro,51,2021-09-18,2024-05-23,peru,bogota,5,224.39,,Móvil,1
3317,Juan,38,2019-08-14,2022-04-07,COLOMBIA,medellin,8,304.97,Efectivo,Móvil,1
3318,María,27,2016-12-08,2022-03-22,Colombia,CDMX,-5,218.77,tarjeta,tablet,1
3319,Sofía,29,2017-07-05,2022-11-17,México,Bogotá,5,5.3,tarjeta,Pc,0
3320,Ana,26,2020-08-30,2024-03-02,argentina,Bogotá,6,454.29,Efectivo,Móvil,1
3321,desconocido,22,2015-09-14,2019-07-21,peru,cdmx,6,174.07,paypal,,1
3322,Laura,29,2016-02-03,2017-07-04,COLOMBIA,CDMX,4,505.76,efectivo,móvil,0
3323,desconocido,39,2015-02-20,2015-11-05,ARGENTINA,medellin,4,664.14,tarjeta,tablet,1
3324,Ana,35,2021-10-30,2025-03-24,argentina,Bogotá,7,126.16,paypal,Pc,0
3325,,29,2022-11-14,2028-01-09,,Lima,2,496.26,,,0
3326,Juan,52,2016-08-17,2020-10-09,peru,medellin,3,90.95,Tarjeta,móvil,1
3327,Laura,10,2017-03-28,2017-06-29,colombia,Medellín,2,60.32,,tablet,0
3328,desconocido,38,2016-09-27,2017-06-16,Colombia,Lima,2,15.3,paypal,tablet,0
3329,Laura,33,2017-12-08,2020-09-22,mexico,bogota,6,120.23,paypal,Pc,1
3330,Sofía,23,2019-07-11,2022-02-28,Colombia,Bogotá,2,233.39,,Pc,1
3331,Sofía,39,2018-02-15,2018-02-21,COLOMBIA,medellin,5,753.03,efectivo,pc,0
3332,Sofía,32,2019-01-16,2020-03-17,argentina,Buenos Aires,6,147.34,Tarjeta,Pc,0
3333,Ana,49,2017-02-13,2022-03-11,ARGENTINA,cdmx,3,265.21,tarjeta,móvil,0
3334,Juan,45,2020-05-24,2022-04-07,peru,,7,452.96,,Móvil,1
3335,Ana,57,2019-07-23,2024-02-29,mexico,Bogotá,5,156.7,Efectivo,Pc,1
3336,Carlos,29,2016-02-01,2020-08-07,Colombia,Bogotá,5,36.49,tarjeta,Pc,0
3337,,51,2022-06-23,2025-02-13,Perú,CDMX,2,377.05,efectivo,Móvil,1
3338,,150,2022-07-21,2027-05-21,,cdmx,10,170.74,,Móvil,0
3339,Sofía,33,2018-10-27,2022-07-22,Perú,Buenos Aires,2,284.19,tarjeta,,0
3340,Carlos,29,2018-01-25,2020-07-18,,Medellín,3,214.87,efectivo,tablet,0
3341,María,42,2016-06-12,2020-08-24,ARGENTINA,cdmx,5,12.6,efectivo,tablet,1
3342,María,41,2016-11-15,2016-11-08,México,Medellín,5,37.05,tarjeta,Móvil,1
3343,Sofía,24,2022-04-14,2027-08-09,,Buenos Aires,5,67.44,Efectivo,Móvil,0
3344,desconocido,42,2021-02-11,2021-01-30,mexico,medellin,10,67.01,Efectivo,Móvil,1
3345,Ana,30,2022-07-06,2027-08-02,,bogota,5,365.52,tarjeta,móvil,1
3346,Sofía,25,2021-03-12,2026-07-05,peru,,7,182.38,Tarjeta,,0
3347,Pedro,34,2021-03-13,2024-11-17,Colombia,Buenos Aires,5,17.41,paypal,pc,1
3348,Laura,17,2020-09-07,2021-11-06,Colombia,cdmx,7,97.94,Efectivo,móvil,1
3349,,46,2015-04-12,2020-01-06,ARGENTINA,Medellín,5,162.54,efectivo,pc,1
3350,María,34,2015-05-03,2016-07-30,Perú,bogota,4,57.94,Efectivo,tablet,1
3351,Luis,34,2020-10-02,2022-05-05,Perú,medellin,3,8.13,,Móvil,1
3352,María,33,2018-07-30,2022-05-27,México,medellin,6,95.69,Tarjeta,móvil,0
3353,,54,2019-06-26,2023-09-04,Perú,Bogotá,3,123.68,tarjeta,,0
3354,Laura,53,2018-02-14,2018-05-27,ARGENTINA,,3,470.28,Tarjeta,Móvil,1
3355,,51,2016-09-07,2017-08-19,,Buenos Aires,7,477.99,paypal,,0
3356,Luis,33,2016-07-10,2019-04-21,México,Lima,8,138.79,Efectivo,,1
3357,Sofía,21,2015-04-24,2017-03-01,ARGENTINA,cdmx,5,127.54,,Móvil,0
3358,Carlos,34,2022-12-12,2027-04-16,colombia,Medellín,5,204.61,efectivo,Móvil,1
3359,Luis,38,2019-04-16,2021-04-13,COLOMBIA,medellin,4,59.71,,móvil,0
3360,,44,2022-06-16,2023-09-17,Perú,bogota,5,67.29,efectivo,Móvil,0
3361,,38,2017-09-03,2022-12-08,mexico,Lima,4,0.51,Tarjeta,tablet,0
3362,Pedro,22,2016-12-01,2016-12-03,Colombia,bogota,3,16.29,,pc,1
3363,Pedro,28,2018-08-09,2021-11-17,COLOMBIA,Bogotá,4,39.33,,,0
3364,Juan,27,2021-05-28,2025-05-24,Perú,cdmx,3,204.65,tarjeta,Pc,1
3365,Pedro,41,2015-09-18,2015-10-03,argentina,medellin,7,47.82,paypal,tablet,1
3366,Ana,41,2022-02-24,2024-03-23,ARGENTINA,Buenos Aires,10,26.5,tarjeta,pc,0
3367,Carlos,43,2020-09-27,2020-09-30,peru,Bogotá,5,191.58,Efectivo,Pc,0
3368,Laura,38,2017-10-26,2021-03-10,,,6,210.97,,Móvil,0
3369,Luis,10,2016-01-14,2018-04-21,ARGENTINA,cdmx,4,12.31,Tarjeta,tablet,0
3370,,14,2020-03-24,2022-02-28,mexico,bogota,4,296.47,Tarjeta,,0
3371,Juan,33,2021-03-21,2022-06-23,México,Buenos Aires,7,186.36,efectivo,,0
3372,Juan,36,2017-11-12,2023-04-09,colombia,CDMX,7,101.19,Efectivo,Pc,0
3373,Laura,50,2017-10-04,2018-12-04,ARGENTINA,CDMX,6,817.06,efectivo,Pc,0
3374,Carlos,35,2022-05-28,2024-09-26,ARGENTINA,CDMX,2,2.05,tarjeta,Pc,1
3375,Luis,23,2015-04-20,2015-11-03,ARGENTINA,Lima,4,157.43,Tarjeta,Móvil,0
